"Product Code","Product Name",Variant,Expected,Counted
SY004110,"4110 SHIRT",,0.0000,
SY004551,"4551 SHIRT",,4.0000,
SY004665,"4665 SHIRT",,0.0000,
SY00480,"480 SHIRT",,0.0000,
SY004846,"4846 SHIRT",,2.0000,
SY004872,"4872 SHIRT",,0.0000,
SY005001,"5001 SHIRT",,0.0000,
SY005002,"5002 SHIRT",,1.0000,
SY005051,"5051 SHIRT",,0.0000,
SY005062,"5062 SHIRT",,0.0000,
SY005063,"5063 SHIRT",,0.0000,
SY005071,"5071 SHIRT",,0.0000,
SY005073,"5073 SHIRT",,0.0000,
SY005074,"5074 SHIRT",,0.0000,
SY0050778,"50778 SHIRT",,0.0000,
SY005196,"5196 SHIRT",,0.0000,
SY005590,"5590 SHIRT",,0.0000,
SY0056316,"56316 SHIRT",,1.0000,
SY00571012,"571012 SHIRT",,3.0000,
SY00571150,"571150 SHIRT",,3.0000,
SY00571152,"571152 SHIRT",,7.0000,
SY005805,"5805 SHIRT",,1.0000,
SY0058172,"58172 SHIRT",,0.0000,
SY0058287,"58287 SHIRT",,0.0000,
SY005943,"5943 SHIRT",,2.0000,
SY006023,"6023 SHIRT",,0.0000,
SY006051,"6051 SHIRT",,0.0000,
SY006053,"6053 SHIRT",,0.0000,
SY006059,"6059 SHIRT",,6.0000,
SY006075,"6075 SHIRT",,1.0000,
SY006080,"6080 SHIRT",,0.0000,
SY006111,"6111 SHIRT",,3.0000,
SY006181,"6181 SHIRT",,0.0000,
SY0062032,"62032 SHIRT",,4.0000,
SY006315,"6315 SHIRT",,0.0000,
SY006466,"6466 SHIRT",,0.0000,
SY006487,"6487 SHIRT",,0.0000,
SY00659,"659 SHIRT",,0.0000,
SY006592,"6592 SHIRT",,1.0000,
SY006593,"6593 SHIRT",,4.0000,
SY006595,"6595 SHIRT",,6.0000,
SY006603,"6603 SHIRT",,0.0000,
SY006622,"6622 SHIRT",,1.0000,
SY006662,"6662 SHIRT",,1.0000,
SY006689,"6689 SHIRT",,0.0000,
SY006692,"6692 SHIRT",,0.0000,
SY00672,SY00672,,3.0000,
SY006721,"6721 SHIRT",,0.0000,
SY006887,"6887 SHIRT",,-1.0000,
SY006888,"6888 SHIRT",,0.0000,
SY00706,"706 SHIRT",,2.0000,
SY0070827,"70827 SHIRT",,1.0000,
SY007112,"7112 SHIRT",,1.0000,
SY0072035,"72035 SHIRT",,1.0000,
SY00732,"732 SHIRT",,3.0000,
SY007323,"7323 SHIRT",,6.0000,
SY007702,"7702 SHIRT",,0.0000,
SY007704,"7704 SHIRT",,0.0000,
SY007772,SY007772,,0.0000,
SY0080075,SY0080075,,0.0000,
SY008156,"8156 SHIRT",,0.0000,
SY008180,"8180 SHIRT",,0.0000,
SY008308,"8308 SHIRT",,0.0000,
SY008475,"8475 SHIRT",,0.0000,
SY008476,"8476 SHIRT",,0.0000,
SY008553,SY008553,,0.0000,
SY008795,SY008795,,0.0000,
SY008867,"8867 SHIRT",,0.0000,
SY008869,"8869 SHIRT",,0.0000,
SY008873,SY008873,,3.0000,
SY008983,"8983 SHIRT",,0.0000,
SY009020,SY009020,,0.0000,
SY009069,SY009069,,0.0000,
SY009110,"9110 SHIRT",,-1.0000,
SY009111,"9111 SHIRT",,0.0000,
SY009113,"9113 SHIRT",,1.0000,
SY009114,"9114 SHIRT",,-1.0000,
SY009115,"9115 SHIRT",,0.0000,
SY009137,"9137 SHIRT",,3.0000,
SY009193,"9193 SHIRT",,-1.0000,
SY009223,"9223 SHIRT",,1.0000,
SY009224,"9224 SHIRT",,-1.0000,
SY009225,"9225 SHIRT",,0.0000,
SY009226,"9226 SHIRT",,0.0000,
SY009229,"9229 SHIRT",,0.0000,
SY009231,"9231 SHIRT",,0.0000,
SY009232,"9232 SHIRT",,0.0000,
SY009489,"9489 SHIRT",,-1.0000,
SY009499,"9499 SHIRT",,0.0000,
SY009535,"9535 SHIRT",,0.0000,
SY0095623,"95623 SHIRT",,4.0000,
SY009588,SY009588,,0.0000,
SY009601,"9601 SHIRT",,0.0000,
SY009787,"9787 SHIRT",,0.0000,
SY009881,"9881 SHIRT",,1.0000,
SY00A087,SY00A087,,0.0000,
SY00A386,"A386 SHIRT",,0.0000,
SY00A511,"A511 SHIRT",,0.0000,
SY00A65,"A65 SHIRT",,3.0000,
SY00AJ008,SY00AJ008,,0.0000,
SY00BM150,SY00BM150,,0.0000,
SY00H144,SY00H144,,0.0000,
SY00JU208,SY00JU208,,0.0000,
SY00Y723,"Y723 SHIRT",,0.0000,
SY0B094,SY0B094,,0.0000,
SY0B112,"112 BLUE SHIRT",,-1.0000,
SY0B1701,"1701 BLUE SHIRT",,1.0000,
SY0B30227,SY0B30227,,0.0000,
SY0B3081,SY0B3081,,0.0000,
SY0B3310,SY0B3310,,0.0000,
SY0B392,"392 BLUE SHIRT",,0.0000,
SY0B5717,SY0B5717,,2.0000,
SY0B6476,SY0B6476,,0.0000,
SY0B893,SY0B893,,0.0000,
SY0B9853,"9853 BLUE SHIRT",,0.0000,
SY0BA190,"A190 BLUE SHIRT",,0.0000,
SY0BA9005,SY0BA9005,,-1.0000,
SY0BE641,"641 BLUE SHIRT",,0.0000,
SY0BV006,SY0BV006,,0.0000,
SY0C110,"110 CREAM SHIRT",,0.0000,
SY0C112,"112 CREAM SHIRT",,0.0000,
SY0C1673,"1673 CREAM SHIRT",,4.0000,
SY0C2016,SY0C2016,,2.0000,
SY0C3918,"3918 CREAM SHIRT",,0.0000,
SY0C5003,SY0C5003,,0.0000,
SY0C5072,"5072 CREAM SHIRT",,0.0000,
SY0C571128,"571128 CREAM SHIRT",,1.0000,
SY0C577,"577 CREAM SHIRT",,0.0000,
SY0C5810,"5810 CREAM SHIRT",,3.0000,
SY0C6008,"6008 CREAM SHIRT",,1.0000,
SY0C6601,"6601 CREAM SHIRT",,-1.0000,
SY0C6614,"6614 CREAM SHIRT",,-1.0000,
SY0C7407,SY0C7407,,0.0000,
SY0C920,"920 CREAM SHIRT",,0.0000,
SY0C9605,"9605 CREAM SHIRT",,7.0000,
SY0CA619,"A619 CREAM SHIRT",,4.0000,
SY0CA627,"A627 CREAM SHIRT",,0.0000,
SY0CA628,"A628 CREAM SHIRT",,0.0000,
SY0CA677,"A677 CREAM SHIRT",,0.0000,
SY0CBM339,SY0CBM339,,0.0000,
SY0G003,SY0G003,,0.0000,
SY0G10847,SY0G10847,,2.0000,
SY0G110,"110 GRAY SHIRT",,0.0000,
SY0G1181,"1181 GRAY SHIRT",,0.0000,
SY0G1213,"1213 GRAY SHIRT",,6.0000,
SY0G16588,"16588 GRAY SHIRT",,-3.0000,
SY0G1673,"1673 GRAY SHIRT",,1.0000,
SY0G1701,"1701 GRAY SHIRT",,-3.0000,
SY0G1703,"1703 GRAY SHIRT",,0.0000,
SY0G171128,"171128 GRAY SHIRT",,5.0000,
SY0G355,"355 GRAY SHIRT",,0.0000,
SY0G3993,"3993 GRAY SHIRT",,0.0000,
SY0G5101,"5101 GRAY SHIRT",,0.0000,
SY0G5655,"5655 GRAY SHIRT",,3.0000,
SY0G577,"577 GRAY SHIRT",,2.0000,
SY0G6008,"6008 GRAY SHIRT",,0.0000,
SY0G6018,"6018 GRAY SHIRT",,2.0000,
SY0G6169,"6169 GRAY SHIRT",,2.0000,
SY0G6601,"6601 GRAY SHIRT",,-1.0000,
SY0G6616,"6616 GRAY SHIRT",,3.0000,
SY0G6910,"6910 GRAY SHIRT",,8.0000,
SY0G7005,"7005 GRAY SHIRT",,8.0000,
SY0G81301,"81301 GRAY SHIRT",,3.0000,
SY0G8738,"8738 GRAY SHIRT",,1.0000,
SY0G8994,SY0G8994,,-2.0000,
SY0G9160,"9160 GRAY SHIRT",,0.0000,
SY0G9191,"9191 GRAY SHIRT",,0.0000,
SY0G9194,"9194 GRAY SHIRT",,0.0000,
SY0G9230,"9230 GRAY SHIRT",,0.0000,
SY0G9602,"9602 GRAY SHIRT",,0.0000,
SY0G9604,"9604 GRAY SHIRT",,1.0000,
SY0GA22,"A22 GRAY SHIRT",,0.0000,
SY0GA328,"A328 GRAY SHIRT",,0.0000,
SY0GA619,"A619 GRAY SHIRT",,0.0000,
SY0GA627,"A627 GRAY SHIRT",,0.0000,
SY0GA63,"A63 GRAY SHIRT",,0.0000,
SY0GBM339,SY0GBM339,,0.0000,
SY0GL123,"L123 GRAY SHIRT",,2.0000,
SY0GL92,"L92 GRAY SHIRT",,2.0000,
SY0O7001,"7001 ORANGE SHIRT",,0.0000,
SY0O7005,"7005 ORANGE SHIRT",,0.0000,
SY0OA677,"A677 ORANGE SHIRT",,0.0000,
SY0P1018,"1018 PINK SHIRT",,5.0000,
SY0P10847,SY0P10847,,5.0000,
SY0P110,"110 PINK SHIRT",,1.0000,
SY0P112,"112 PINK SHIRT",,0.0000,
SY0P1701,"1701 PINK SHIRT",,0.0000,
SY0P1703,"1703 PINK SHIRT",,0.0000,
SY0P2413,"2413 PINK SHIRT",,0.0000,
SY0P3211,"3211 PINK SHIRT",,0.0000,
SY0P358,"358 PINK SHIRT",,0.0000,
SY0P3776,"3776 PINK SHIRT",,0.0000,
SY0P3918,"3918 PINK SHIRT",,0.0000,
SY0P3919,"3919 PINK SHIRT",,0.0000,
SY0P392,"392 PINK SHIRT",,0.0000,
SY0P3920,"3920 PINK SHIRT",,0.0000,
SY0P3937,SY0P3937,,3.0000,
SY0P5007,"5007 PINK SHIRT",,0.0000,
SY0P5050,"5050 PINK SHIRT",,0.0000,
SY0P5053,"5053 PINK SHIRT",,2.0000,
SY0P5059,"5059 PINK SHIRT",,-1.0000,
SY0P5075,"5075 PINK SHIRT",,0.0000,
SY0P5076,"5076 PINK SHIRT",,0.0000,
SY0P5101,"5101 PINK SHIRT",,0.0000,
SY0P5655,"5655 PINK SHIRT",,1.0000,
SY0P6018,"6018 PINK SHIRT",,0.0000,
SY0P6019,"6019 PINK SHIRT",,0.0000,
SY0P6038,"6038 PINK SHIRT",,0.0000,
SY0P607,"607 PINK SHIRT",,1.0000,
SY0P6118,"6118 PINK SHIRT",,0.0000,
SY0P6183,"6183 PINK SHIRT",,0.0000,
SY0P6230,"6230 PINK SHIRT",,4.0000,
SY0P6476,SY0P6476,,0.0000,
SY0P6591,"6591 PINK SHIRT",,3.0000,
SY0P6602,"6602 PINK SHIRT",,0.0000,
SY0P6609,"6609 PINK SHIRT",,0.0000,
SY0P6612,"6612 PINK SHIRT",,0.0000,
SY0P6613,"6613 PINK SHIRT",,-2.0000,
SY0P6617,"6617 PINK SHIRT",,0.0000,
SY0P6618,"6618 PINK SHIRT",,0.0000,
SY0P6690,SY0P6690,,0.0000,
SY0P6711,"6711 PINK SHIRT",,0.0000,
SY0P6910,"6910 PINK SHIRT",,8.0000,
SY0P7001,"7001 PINK SHIRT",,3.0000,
SY0P7118,"7718 PINK SHIRT",,1.0000,
SY0P7313,"7313 PINK SHIRT",,1.0000,
SY0P7729,SY0P7729,,0.0000,
SY0P8083,"8083 PINK SHIRT",,0.0000,
SY0P81301,"81301 PINK SHIRT",,6.0000,
SY0P8247,SY0P8247,,0.0000,
SY0P8345,SY0P8345,,-1.0000,
SY0P920,"920 PINK SHIRT",,0.0000,
SY0P9220,"9220 PINK SHIRT",,-1.0000,
SY0P9228,"9228 PINK SHIRT",,0.0000,
SY0P937,"937 PINK SHIRT",,-2.0000,
SY0P9498,"9498 PINK SHIRT",,0.0000,
SY0P9603,"9603 PINK SHIRT",,0.0000,
SY0P9853,"9853 PINK SHIRT",,0.0000,
SY0P9968,"9968 PINK SHIRT",,-1.0000,
SY0PA619,"A619 PINK SHIRT",,2.0000,
SY0PA7793,"A7793 PINK SHIRT",,2.0000,
SY0PF1312,"1312 PINK SHIRT",,3.0000,
SY0PV006,SY0PV006,,-1.0000,
SY0R1768,"1768 RED SHIRT",,1.0000,
SY0R2770,SY0R2770,,1.0000,
SY0R4002,"4002 RED SHIRT",,0.0000,
SY0R5052,"5052 RED SHIRT",,0.0000,
SY0R6215,"6215 RED SHIRT",,0.0000,
SY0R6596,"6596 RED SHIRT",,4.0000,
SY0R6601,"6601 RED SHIRT",,0.0000,
SY0R6604,"6604 RED SHIRT",,0.0000,
SY0R6618,"6618 RED SHIRT",,0.0000,
SY0R70806,"70806 RED SHIRT",,2.0000,
SY0R8008,"8008 RED SHIRT",,0.0000,
SY0R80098,SY0R80098,,3.0000,
SY0R81301,"81301 RED SHIRT",,5.0000,
SY0R8134,"8134 RED SKIRT",,0.0000,
SY0R8820,"8820 RED SHIRT",,2.0000,
SY0R8991,SY0R8991,,0.0000,
SY0R90739,SY0R90739,,0.0000,
SY0R9192,"9192 RED SHIRT",,5.0000,
SY0R920,"920 RED SHIRT",,0.0000,
SY0R9221,"9221 RED SHIRT",,0.0000,
SY0R9509,"9509 RED SHIRT",,0.0000,
SY0RA620,"A620 RED SHIRT",,0.0000,
SY0RA655,"A655 RED SHIRT",,4.0000,
SY0RA672,"A672 RED SHIRT",,4.0000,
SY0RL78,"L78 RED SHIRT",,0.0000,
SY0S6607,"6607 STRIPE SHIRT",,-7.0000,
SY0W02413,"02413 WHITE SHIRT",,0.0000,
SY0W0662,SY0W0662,,1.0000,
SY0W1018,"1018 WHITE SHIRT",,3.0000,
SY0W1082,"1082 WHITE SHIRT",,0.0000,
SY0W110,"110 WHITE SHIRT",,1.0000,
SY0W1213,"1213 WHITE SHIRT",,0.0000,
SY0W1312,"1312 WHITE SHIRT",,0.0000,
SY0W1330,"1330 WHITE SHIRT",,0.0000,
SY0W1476,"1476 WHITE SHIRT",,0.0000,
SY0W1607,"1607 WHITE SHIRT",,0.0000,
SY0W16588,"16588 WHTIE SHIRT",,-2.0000,
SY0W16589,"16989 WHITE SHIRT",,0.0000,
SY0W1701,"1701 WHITE SHIRT",,-1.0000,
SY0W1703,"1703 WHITE SHIRT",,2.0000,
SY0W171019,"171019 WHITE SHIRT",,4.0000,
SY0W1768,"1768 WHITE SHIRT",,0.0000,
SY0W2017,"2017 WHITE SHIRT",,1.0000,
SY0W2413,"2413 WHITE SHIRT",,3.0000,
SY0W3008,"3008 WHITE SHIRT",,0.0000,
SY0W3113,"3113 WHITE SHIRT",,0.0000,
SY0W3303,"3303 WHITE SHIRT",,0.0000,
SY0W3404,"3404 WHITE SHIRT",,0.0000,
SY0W351,"351 WHITE SHIRT",,0.0000,
SY0W355,"355 WHITE SHIRT",,0.0000,
SY0W360,"360 WHITE SHIRT",,1.0000,
SY0W3620,"3620 WHITE SHIRT",,0.0000,
SY0W381,"381 WHITE SHIRT",,-18.0000,
SY0W3919,"3919 WHITE SHIRT",,-1.0000,
SY0W3932,"3932 WHITE SHIRT",,0.0000,
SY0W3937,SY0W3937,,5.0000,
SY0W3992,"3992 WHITE SHIRT",,2.0000,
SY0W3993,"3993 WHITE SHIRT",,0.0000,
SY0W4001,"4001 WHITE SHIRT",,1.0000,
SY0W4005,"4005 WHITE SHIRT",,0.0000,
SY0W4111,"4111 WHITE SHIRT",,0.0000,
SY0W5050,"5050 WHITE SHIRT",,0.0000,
SY0W5052,"5052 WHITE SHIRT",,0.0000,
SY0W5053,"5053 WHITE SHIRT",,1.0000,
SY0W5055,"5055 WHITE SHIRT",,0.0000,
SY0W5056,"5056 WHITE SHIRT",,0.0000,
SY0W5064,"5064 WHITE SHIRT",,-1.0000,
SY0W5070,"5070 WHTIE SHIRT",,0.0000,
SY0W5076,"5076 WHITE SHIRT",,0.0000,
SY0W5101,"5101 WHITE SHIRT",,0.0000,
SY0W5102,"5102 WHITE SHIRT",,0.0000,
SY0W5304,SY0W5304,,0.0000,
SY0W5655,"5655 WHITE SHIRT",,0.0000,
SY0W571078,"571078 WHITE SHIRT",,4.0000,
SY0W577,"577 WHITE SHIRT",,0.0000,
SY0W5779,"5779 WHITE SHIRT",,0.0000,
SY0W5885,"5885 WHITE SHIRT",,1.0000,
SY0W6018,"6018 WHITE SHIRT",,0.0000,
SY0W6019,"6019 WHITE SHIRT",,0.0000,
SY0W6036,"6036 WHITE SHIRT",,0.0000,
SY0W6038,"6038 WHITE SHIRT",,0.0000,
SY0W6050,"6050 WHITE SHIRT",,0.0000,
SY0W6118,"6118 WHITE SHIRT",,0.0000,
SY0W6152,"6152 WHITE SHORT",,1.0000,
SY0W6169,"6169 WHITE SHIRT",,1.0000,
SY0W641,"641 WHITE SHIRT",,3.0000,
SY0W65078,"65078 WHITE SHIRT",,0.0000,
SY0W6511,"6511 WHITE SHIRT",,1.0000,
SY0W6591,"6591 WHITE SHIRT",,4.0000,
SY0W6602,"6602 WHITE SHIRT",,0.0000,
SY0W6606,"6606 WHITE SHIRT",,0.0000,
SY0W6607,"6607 WHITE SHIRT",,0.0000,
SY0W6609,"6609 WHITE SHIRT",,0.0000,
SY0W6612,"6612 WHITE SHIRT",,0.0000,
SY0W6616,"6616 WHITE SHIRT",,0.0000,
SY0W6617,"6617 WHTIE SHIRT",,0.0000,
SY0W66177,"66177 WHITE SHIRT",,2.0000,
SY0W6621,"6621 WHITE SHIRT",,0.0000,
SY0W6711,"6711 WHITE SHIRT",,0.0000,
SY0W6910,"6910 WHITE SHIRT",,6.0000,
SY0W7001,"7001 WHITE SHIRT",,3.0000,
SY0W7005,"7005 WHITE SHIRT",,-5.0000,
SY0W70737,"70737 WHITE SHIRT",,1.0000,
SY0W7077,"7077 WHITE SHIRT",,0.0000,
SY0W70806,"70806 WHITE SHIRT",,0.0000,
SY0W7118,"7118 WHITE SHIRT",,1.0000,
SY0W80098,SY0W80098,,4.0000,
SY0W81301,"81301 WHITE SHIRT",,3.0000,
SY0W8201,SY0W8201,,-1.0000,
SY0W8472,"8472 WHITE SHIRT",,0.0000,
SY0W8497,SY0W8497,,0.0000,
SY0W8603,"8603 WHITE SHIRT",,0.0000,
SY0W8621,"8621 WHITE SHIRT",,0.0000,
SY0W8738,"8738 WHITE SHIRT",,3.0000,
SY0W9026,"9026 WHITE SHIRT",,0.0000,
SY0W91061,SY0W91061,,1.0000,
SY0W9174,"9174 WHITE SHIRT",,0.0000,
SY0W9190,"9190 WHITE SHIRT",,2.0000,
SY0W9193,"9193 WHITE SHIRT",,0.0000,
SY0W9195,"9195 WHITE SHIRT",,0.0000,
SY0W9196,"9196 WHITE SHIRT",,0.0000,
SY0W9227,"9227 WHITE SHIRT",,0.0000,
SY0W9228,"9228 WHITE SHIRT",,0.0000,
SY0W9230,"9230 WHITE SHIRT",,0.0000,
SY0W937,"937 WHITE SHIRT",,-5.0000,
SY0W9502,"9502 WHITE SHIRT",,0.0000,
SY0W9536,"9536 WHITE SHIRT",,0.0000,
SY0W9602,"9602 WHITE SHIRT",,1.0000,
SY0WA281,"A281 WHITE SHIRT",,0.0000,
SY0WA328,"A328 WHITE SHIRT",,0.0000,
SY0WA7790,"A7790 WHITE SHIRT",,0.0000,
SY0WA7793,"A7793 WHITE SHIRT",,0.0000,
SY0WF10517,"10517 WHITE SHIRT",,3.0000,
SY0WF10518,"10518 WHITE SHIRT",,1.0000,
SY0WN112,SY0WN112,,0.0000,
SY0Y1082,"1082 YELLOW SHIRT",,2.0000,
SY0Y1330,"1330 YELLOW SHIRT",,0.0000,
SY0Y1673,"1673 YELLOW SHIRT",,1.0000,
SY0Y201,SY0Y201,,0.0000,
SY0Y2413,"2413 YELLOW SHIRT",,0.0000,
SY0Y3303,"3303 YELLOW SHIRT",,1.0000,
SY0Y392,"392 YELLOW SHIRT",,0.0000,
SY0Y577,"577 YELLOW SHIRT",,2.0000,
SY0Y6169,"6169 YELLOW SHIRT",,2.0000,
SY0Y6183,"6183 YELLOW SHIRT",,0.0000,
SY0Y6230,"6230 YELLOW SHIRT",,1.0000,
SY0Y6618,"6618 YELLOW SHIRT",,-1.0000,
SY0Y8008,"8008 YELLOW SHIRT",,0.0000,
SY0Y9605,"9605 YELLOW SHIRT",,4.0000,
SY0YA628,"A628 YELLOW SHIRT",,3.0000,
SY0YA63,"A63 YELLOW SHIRT",,0.0000,
SY4110,"4110 SHIRT",,0.0000,
SYBB1082,"1082 BLACK SHIRT",,0.0000,
SYBB10847,SYBB10847,,4.0000,
SYBB110,"110 BLACK SHIRT",,0.0000,
SYBB112,"112 BLACK SHIRT",,0.0000,
SYBB1482,"1482 BLACK SHIRT",,-1.0000,
SYBB16589,"16589 BLACK SHIRT",,-2.0000,
SYBB1673,"1673 BLACK SHIRT",,0.0000,
SYBB168,SYBB168,,0.0000,
SYBB1701,"1701 BLACK SHIRT",,0.0000,
SYBB1702,"1702 BLACK SHIRT",,0.0000,
SYBB1703,"1703 BLACK SHIRT",,0.0000,
SYBB171128,"71128 BLACK SHIRT",,4.0000,
SYBB2017,"2017 BLACK SHIRT",,0.0000,
SYBB3009,"3009 BLACK SHIRT",,-1.0000,
SYBB3081,SYBB3081,,0.0000,
SYBB3211,"3211 BLACK SHIRT",,3.0000,
SYBB3251,"3251 BLACK SHIRT",,3.0000,
SYBB3404,"3404 BLACK SHIRT",,1.0000,
SYBB355,"355 BLACK SHIRT",,0.0000,
SYBB357,"357 BLACK SHIRT",,0.0000,
SYBB360,"360 BLACK SHIRT",,1.0000,
SYBB3620,"3620 BLACK SHIRT",,0.0000,
SYBB3776,"3776 BLACK SHIRT",,0.0000,
SYBB3920,"3920 BLACK SHIRT",,0.0000,
SYBB3932,"3932 BLACK SHIRT",,0.0000,
SYBB3937,"3937 BLACK SHIRT",,0.0000,
SYBB3994,"3994 BLACK SHIRT",,-1.0000,
SYBB5050,"5050 BLACK SHIRT",,0.0000,
SYBB5052,"5052 BLACK SHIRT",,0.0000,
SYBB5053,"5053 BLACK SHIRT",,0.0000,
SYBB5054,"5054 BLACK SHIRT",,1.0000,
SYBB5055,"5055 BLACK SHIRT",,0.0000,
SYBB5056,"5056 BLACK SHIRT",,5.0000,
SYBB5101,"5101 BLACK SHIRT",,2.0000,
SYBB5102,"5102 BLACK SHIRT",,-1.0000,
SYBB5586,"5586 BLACK SHIRT",,1.0000,
SYBB571078,"571078 BLACK SHIRT",,0.0000,
SYBB5717,SYBB5717,,0.0000,
SYBB5779,"5779 BLACK SHIRT",,0.0000,
SYBB5885,"5885 BLACK SHIRT",,0.0000,
SYBB6001,SYBB6001,,1.0000,
SYBB6002,SYBB6002,,0.0000,
SYBB60177,"60177 BLACK SHIRT",,2.0000,
SYBB6018,"6018 BLACK SHIRT",,0.0000,
SYBB6036,"6036 BLACK SHIRT",,0.0000,
SYBB6038,"6038 BLACK SHIRT",,1.0000,
SYBB6118,"6118 BLACK SHIRT",,0.0000,
SYBB6183,"6183 BLACK SHIRT",,0.0000,
SYBB65078,"65078 BLACK SHIRT",,0.0000,
SYBB6511,"6511 BLACK SHIRT",,0.0000,
SYBB6594,"6594 BLACK SHIRT",,1.0000,
SYBB6601,"6601 BLACK SHIRT",,0.0000,
SYBB6607,"6607 BLACK SHIRT",,0.0000,
SYBB6611,"6611 BLACK SHIRT",,0.0000,
SYBB6614,"6614 BLACK SHIRT",,0.0000,
SYBB6617,"6617 BLACK SHIRT",,0.0000,
SYBB6621,"6621 BLACK SHIRT",,0.0000,
SYBB7005,"7005 BLACK SHIRT",,0.0000,
SYBB70737,"70737 BLACK SHIRT",,1.0000,
SYBB70806,"70806 BLACK SHIRT",,2.0000,
SYBB7118,"7118 BLACK SHIRT",,1.0000,
SYBB7180,"7180 BLACK SHIRT",,0.0000,
SYBB80153,SYBB80153,,0.0000,
SYBB8103,SYBB8103,,0.0000,
SYBB81301,"81301 BLACK SHIRT",,2.0000,
SYBB8148,SYBB8148,,0.0000,
SYBB8201,SYBB8201,,1.0000,
SYBB8315,SYBB8315,,-1.0000,
SYBB8472,"8472 BLACK SHIRT",,0.0000,
SYBB8497,SYBB8497,,0.0000,
SYBB8916,SYBB8916,,1.0000,
SYBB8917,SYBB8917,,-1.0000,
SYBB8934,SYBB8934,,1.0000,
SYBB8994,SYBB8994,,0.0000,
SYBB90140,SYBB90140,,0.0000,
SYBB91057,SYBB91057,,0.0000,
SYBB91061,SYBB91061,,0.0000,
SYBB91152,SYBB91152,,-1.0000,
SYBB9160,"9160 BLACK SHIRT",,1.0000,
SYBB9192,"9192 BLACK SHIRT",,5.0000,
SYBB9198,SYBB9198,,0.0000,
SYBB920,"920 BLACK SHIRT",,0.0000,
SYBB9507,SYBB9507,,0.0000,
SYBB9536,"9536 BLACK SHIRT",,0.0000,
SYBB9604,"9604 BLACK SHIRT",,0.0000,
SYBBA22,"A22 BLACK SHIRT",,3.0000,
SYBBA281,"A281 BLACK SHIRT",,1.0000,
SYBBA328,"A328 BLACK SHIRT",,0.0000,
SYBBA628,"A628 BLACK SHIRT",,0.0000,
SYBBL92,"L92 BLACK SHIRT",,1.0000,
SYBBO4009,SYBBO4009,,0.0000,
SYBE1181,"1181 BLUE SHIRT",,0.0000,
SYBE1482,"1482 BLUE SHIRT",,0.0000,
SYBE1703,"1703 BLUE SHIRT",,3.0000,
SYBE171012,"171012 BLUE SHIRT",,3.0000,
SYBE171019,"171019 BLUE SHIRT",,5.0000,
SYBE1768,"1768 BLUE SHIRT",,0.0000,
SYBE2413,"2413 BLUE SHIRT",,0.0000,
SYBE3251,"3251 BLUE SHIRT",,6.0000,
SYBE351,"351 BLUE SHIRT",,0.0000,
SYBE355,"355 BLUE SHIRT",,0.0000,
SYBE357,"357 BLUE SHIRT",,0.0000,
SYBE360,"360 BLUE SHIRT",,0.0000,
SYBE3776,"3776 BLUE SHIRT",,0.0000,
SYBE381,"381 BLUE SHIRT",,-1.0000,
SYBE3918,"3918 BLUE SHIRT",,0.0000,
SYBE3992,"3992 BLUE SHIRT",,0.0000,
SYBE3993,"3993 BLUE SHIRT",,0.0000,
SYBE3994,"3994 BLUE SHIRT",,0.0000,
SYBE4005,"4005 BLUE SHIRT",,0.0000,
SYBE4111,"4111 BLUE SHIRT",,0.0000,
SYBE5050,"5050 BLUE SHIRT",,0.0000,
SYBE5053,"5053 BLUE SHIRT",,1.0000,
SYBE5054,"5054 BLUE SHIRT",,-1.0000,
SYBE5059,"5059 BLUE SHIRT",,0.0000,
SYBE5072,"5072 BLUE SHIRT",,1.0000,
SYBE5101,"5101 BLUE SHIRT",,0.0000,
SYBE571128,"571128 BLUE SHIRT",,4.0000,
SYBE5810,"5810 BLUE SHIRT",,2.0000,
SYBE60177,"60177 BLUE SHIRT",,0.0000,
SYBE607,"607 BLUE SHIRT",,0.0000,
SYBE6230,"6230 BLUE SHIRT",,1.0000,
SYBE6591,"6591 BLUE SHIRT",,4.0000,
SYBE6594,"6594 BLUE SHIRT",,0.0000,
SYBE6596,"6596 BLUE SHIRT",,-1.0000,
SYBE6604,"6604 BLUE SHIRT",,0.0000,
SYBE6606,"6606 BLUE SHIRT",,0.0000,
SYBE6609,"6609 BLUE SHIRT",,0.0000,
SYBE6611,"6611 BLUE SHIRT",,0.0000,
SYBE6617,"6617 BLUE SHIRT",,-1.0000,
SYBE6618,"6618 BLUE SHIRT",,0.0000,
SYBE6711,"6711 BLUE SHIRT",,1.0000,
SYBE70806,"70806 BLUE SHIRT",,2.0000,
SYBE7118,"7118 BLUE SHIRT",,0.0000,
SYBE7313,"7313 BLUE SHIRT",,3.0000,
SYBE9190,"9190 BLUE SHIRT",,0.0000,
SYBE9191,"9191 BLUE SHIRT",,0.0000,
SYBE9193,"9193 BLUE SHIRT",,0.0000,
SYBE9194,"9194 BLUE SHIRT",,0.0000,
SYBE9195,"9195 BLUE SHIRT",,1.0000,
SYBE9196,"9196 BLUE SHIRT",,0.0000,
SYBE9220,"9220 BLUE SHIRT",,0.0000,
SYBE9221,"9221 BLUE SHIRT",,3.0000,
SYBE9227,"9227 BLUE SHIRT",,2.0000,
SYBE9498,"9498 BLUE SHIRT",,-1.0000,
SYBE9502,"9502 BLUE SHIRT",,0.0000,
